Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
26,1,703.37,3,2,3,323,重要保持客户
16,1,90.47999999999999,4,2,1,421,一般发展客户
330,2,689.95,1,3,3,133,重要发展客户
274,1,101.34,1,2,1,121,流失客户
98,2,4055.7199999999993,2,3,4,234,重要发展客户
61,1,167.67000000000002,2,2,1,221,流失客户
2,11,9068.26,4,4,4,444,重要价值客户
93,4,2106.52,2,3,4,234,重要发展客户
82,7,3017.3,2,4,4,244,重要发展客户
313,2,580.0500000000001,1,3,2,132,一般保持客户
12,3,911.15,4,3,3,433,重要价值客户
8,6,2697.8,4,4,4,444,重要价值客户
127,1,168.31,2,2,1,221,流失客户
11,2,223.65,4,3,1,431,一般价值客户
1,60,259657.3,4,4,4,444,重要价值客户
37,1,754.64,3,2,3,323,重要保持客户
38,1,113.48000000000002,3,2,1,321,一般发展客户
330,1,430.7,1,2,2,122,流失客户
254,1,271.0,1,2,1,121,流失客户
2,26,8052.97,4,4,4,444,重要价值客户
20,1,236.3,3,2,1,321,一般发展客户
12,2,352.69,4,3,2,432,一般价值客户
369,1,76.32000000000001,1,2,1,121,流失客户
290,1,220.1,1,2,1,121,流失客户
68,8,1418.03,2,4,3,243,重要发展客户
26,1,320.72,3,2,2,322,一般发展客户
11,26,5653.82,4,4,4,444,重要价值客户
368,1,181.12,1,2,1,121,流失客户
214,1,111.15,1,2,1,121,流失客户
149,2,673.1,1,3,2,132,一般保持客户
8,6,1826.21,4,4,4,444,重要价值客户
24,2,589.4399999999999,3,3,2,332,一般价值客户
30,4,1142.99,3,3,3,333,重要价值客户
61,1,206.82999999999998,2,2,1,221,流失客户
19,3,348.73,3,3,2,332,一般价值客户
243,1,112.55000000000001,1,2,1,121,流失客户
15,3,1059.39,4,3,3,433,重要价值客户
212,1,931.4999999999999,1,2,3,123,重要挽留客户
29,5,681.9100000000001,3,4,3,343,重要价值客户
63,3,784.33,2,3,3,233,重要发展客户
295,1,152.65,1,2,1,121,流失客户
18,6,8438.34,4,4,4,444,重要价值客户
157,2,1019.52,1,3,3,133,重要发展客户
117,2,1000.16,2,3,3,233,重要发展客户
8,12,2888.75,4,4,4,444,重要价值客户
13,4,2861.55,4,3,4,434,重要价值客户
141,2,160.35000000000002,2,3,1,231,一般保持客户
46,2,179.33999999999997,3,3,1,331,一般价值客户
51,3,612.0799999999999,3,3,2,332,一般价值客户
32,3,566.58,3,3,2,332,一般价值客户
135,2,653.35,2,3,2,232,一般保持客户
3,2,399.19,4,3,2,432,一般价值客户
75,3,371.62,2,3,2,232,一般保持客户
13,2,734.94,4,3,3,433,重要价值客户
9,2,453.4,4,3,2,432,一般价值客户
301,1,530.15,1,2,2,122,流失客户
57,2,638.0600000000001,2,3,2,232,一般保持客户
15,5,1618.69,4,4,3,443,重要价值客户
37,1,399.65000000000003,3,2,2,322,一般发展客户
177,1,302.46000000000004,1,2,1,121,流失客户
23,3,1384.8600000000001,3,3,3,333,重要价值客户
176,6,1169.94,1,4,3,143,重要发展客户
61,1,202.65,2,2,1,221,流失客户
33,3,980.31,3,3,3,333,重要价值客户
59,5,1231.31,2,4,3,243,重要发展客户
15,20,7561.68,4,4,4,444,重要价值客户
87,4,2106.84,2,3,4,234,重要发展客户
7,1,104.0,4,2,1,421,一般发展客户
358,1,476.35,1,2,2,122,流失客户
31,6,1341.42,3,4,3,343,重要价值客户
129,4,1590.81,2,3,3,233,重要发展客户
9,6,1793.17,4,4,4,444,重要价值客户
5,6,1843.75,4,4,4,444,重要价值客户
24,1,382.8,3,2,2,322,一般发展客户
227,2,632.07,1,3,2,132,一般保持客户
15,1,49.8,4,2,1,421,一般发展客户
249,1,304.25,1,2,1,121,流失客户
15,3,2001.04,4,3,4,434,重要价值客户
78,2,1090.24,2,3,3,233,重要发展客户
192,2,284.46000000000004,1,3,1,131,一般保持客户
262,1,207.79999999999998,1,2,1,121,流失客户
72,1,957.97,2,2,3,223,重要挽留客户
165,1,243.76,1,2,1,121,流失客户
82,1,973.8399999999999,2,2,3,223,重要挽留客户
95,2,689.13,2,3,3,233,重要发展客户
4,17,5425.56,4,4,4,444,重要价值客户
106,1,163.8,2,2,1,221,流失客户
200,3,1396.99,1,3,3,133,重要发展客户
157,1,160.42000000000002,1,2,1,121,流失客户
71,3,1993.7,2,3,4,234,重要发展客户
36,2,517.36,3,3,2,332,一般价值客户
29,1,139.10000000000002,3,2,1,321,一般发展客户
2,6,2621.38,4,4,4,444,重要价值客户
26,5,600.07,3,4,2,342,一般价值客户
326,1,248.42,1,2,1,121,流失客户
237,1,232.48000000000002,1,2,1,121,流失客户
89,1,299.34000000000003,2,2,1,221,流失客户
31,1,481.75,3,2,2,322,一般发展客户
29,2,621.75,3,3,2,332,一般价值客户
211,2,662.08,1,3,2,132,一般保持客户
3,10,2069.77,4,4,4,444,重要价值客户
227,1,305.28000000000003,1,2,1,121,流失客户
22,5,1041.61,3,4,3,343,重要价值客户
93,1,443.0,2,2,2,222,流失客户
5,14,6484.54,4,4,4,444,重要价值客户
264,1,158.95000000000002,1,2,1,121,流失客户
3,12,5509.12,4,4,4,444,重要价值客户
44,11,5228.05,3,4,4,344,重要价值客户
218,1,93.75,1,2,1,121,流失客户
57,2,779.9,2,3,3,233,重要发展客户
12,20,7276.900000000001,4,4,4,444,重要价值客户
9,7,2810.2000000000003,4,4,4,444,重要价值客户
192,5,2083.27,1,4,4,144,重要发展客户
82,4,592.97,2,3,2,232,一般保持客户
326,1,440.0,1,2,2,122,流失客户
72,3,1796.48,2,3,4,234,重要发展客户
30,6,882.24,3,4,3,343,重要价值客户
3,5,987.1,4,4,3,443,重要价值客户
219,5,1561.6100000000001,1,4,3,143,重要发展客户
46,1,422.58,3,2,2,322,一般发展客户
10,17,2073.09,4,4,4,444,重要价值客户
72,4,2232.4900000000002,2,3,4,234,重要发展客户
7,7,2567.06,4,4,4,444,重要价值客户
24,2,596.1,3,3,2,332,一般价值客户
123,2,804.02,2,3,3,233,重要发展客户
17,1,95.34,4,2,1,421,一般发展客户
310,1,349.27,1,2,2,122,流失客户
87,1,4314.72,2,2,4,224,重要挽留客户
51,2,526.67,3,3,2,332,一般价值客户
89,1,103.3,2,2,1,221,流失客户
39,8,2337.63,3,4,4,344,重要价值客户
25,3,2338.6000000000004,3,3,4,334,重要价值客户
173,6,2643.2000000000003,1,4,4,144,重要发展客户
43,2,324.24,3,3,2,332,一般价值客户
140,1,149.48,2,2,1,221,流失客户
26,3,1213.1599999999999,3,3,3,333,重要价值客户
72,2,801.51,2,3,3,233,重要发展客户
134,1,25.5,2,2,1,221,流失客户
366,1,168.6,1,2,1,121,流失客户
38,2,283.15,3,3,1,331,一般价值客户
3,6,3078.58,4,4,4,444,重要价值客户
2,3,204.0,4,3,1,431,一般价值客户
30,1,175.92,3,2,1,321,一般发展客户
44,1,335.86,3,2,2,322,一般发展客户
58,1,110.38,2,2,1,221,流失客户
74,1,173.9,2,2,1,221,流失客户
278,1,180.60000000000002,1,2,1,121,流失客户
181,1,80.82,1,2,1,121,流失客户
8,2,178.05,4,3,1,431,一般价值客户
4,16,2094.88,4,4,4,444,重要价值客户
43,3,1837.28,3,3,4,334,重要价值客户
